,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2
14713,[],[],[],[],[],100 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],12 triệu/m²
14714,[],[],[],[],[],48 m²,96 m²,4 phòng,6 phòng,3,[],6 m,8 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"139,17 triệu/m²"
14715,[],[],[],[],[],27 m²,54 m²,2 phòng,1 phòng,1,[],3 m,9 m,['Đông'],[],['Giấy tờ khác'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"42,59 triệu/m²"
14716,[],[],[],[],[],76 m2,[],[],[],[],[],5 m,16 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"59,21 triệu/m2"
14717,[],[],[],[],[],80 m2,[],[],[],[],[],[],[],[],[],[],[],['Đất thổ cư'],[],[],[],[],[],[],[],"22,5 triệu/m2"
14718,[],[],[],[],[],46 m²,46 m²,2 phòng,2 phòng,[],[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"28,26 triệu/m²"
14719,[],[],[],[],[],156 m²,366 m²,8 phòng,3 phòng,3,[],10 m,18 m,['Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"151,28 triệu/m²"
14720,[],[],Dự án Tín Hưng,[],[],53.3 m2,[],[],[],[],[],4 m,13.3 m,['Đông'],[],['Đã có sổ'],[],['Đất nền dự án'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"51,89 triệu/m2"
14721,[],[],[],[],[],208 m2,[],[],[],[],[],8 m,26 m,['Đông Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"9,62 triệu/m2"
14722,[],[],[],[],[],53 m²,53 m²,2 phòng,1 phòng,[],[],5 m,11 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"67,92 triệu/m²"
14723,[],[],[],[],[],120 m2,[],[],[],[],[],6 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"32,08 triệu/m2"
14724,[],[],[],[],[],80 m²,160 m²,3 phòng,2 phòng,[],[],4 m,22 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Nở hậu'],[],70 triệu/m²
14725,[],[],[],[],[],120 m2,[],[],[],[],[],4 m,30 m,['Bắc'],[],['Đã có sổ'],[],['Đất công nghiệp'],[],[],[],[],[],['Mặt tiền'],[],6 triệu/m2
14726,[],[],[],[],[],61.3 m²,151.3 m²,2 phòng,3 phòng,3,[],4.9 m,15 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"275,41 triệu/m²"
14727,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"4,5 triệu/m2"
14728,[],[],[],[],[],1066 m2,[],[],[],[],[],15 m,71 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"8,49 triệu/m2"
14729,[],[],[],[],[],49.5 m²,[],2 phòng,1 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"73,47 triệu/m²"
14730,[],[],[],[],[],60 m²,[],3 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],50 triệu/m²
14731,[],[],[],[],[],50 m²,50 m²,1 phòng,1 phòng,[],[],5 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],29 triệu/m²
14732,[],[],[],[],[],56 m²,[],2 phòng,1 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"15,7 triệu/m²"
14733,[],[],[],[],[],44 m²,88 m²,2 phòng,2 phòng,1,[],4 m,11 m,['Đông'],[],['Đang chờ sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"46,14 triệu/m²"
14734,[],[],[],[],[],40 m²,42 m²,2 phòng,3 phòng,[],[],5 m,7 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"54,5 triệu/m²"
14735,[],[],[],[],[],149.1 m2,[],[],[],[],[],8 m,19 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"25,03 triệu/m2"
14736,[],[],[],[],[],70 m2,[],[],[],[],[],4 m,18 m,['Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"122,86 triệu/m2"
14737,[],[],[],[],[],28 m²,[],2 phòng,1 phòng,[],[],4 m,8.5 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"101,79 triệu/m²"
14738,[],[],[],[],[],35 m²,[],3 phòng,2 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],46 triệu/m²
14739,[],[],[],[],[],48 m²,[],6 phòng,Nhiều hơn 6 phòng,[],[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"172,92 triệu/m²"
14740,[],258,dcb,[],[],160 m²,298 m²,5 phòng,5 phòng,1,[],8 m,20 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"34,38 triệu/m²"
14741,[],[],[],[],[],26 m²,45 m²,2 phòng,1 phòng,[],[],4.3 m,6.5 m,['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"106,15 triệu/m²"
14742,[],[],[],[],[],87 m²,210 m²,4 phòng,5 phòng,3,[],4.3 m,20 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],['Nở hậu'],[],"74,71 triệu/m²"
14743,[],[],[],[],[],54 m²,[],3 phòng,4 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"85,19 triệu/m²"
14744,[],[],[],[],[],64 m2,[],[],[],[],[],4 m,16 m,[],[],['Giấy tờ khác'],[],['Đất nông nghiệp'],[],[],[],[],[],['Hẻm xe hơi'],[],"9,84 triệu/m2"
14745,[],[],[],[],[],60 m²,220 m²,4 phòng,5 phòng,4,[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"55,83 triệu/m²"
14746,[],[],[],[],[],42 m²,[],2 phòng,1 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"32,14 triệu/m²"
14747,Paris Hoàng Kim,[],2,[],57 m²,[],[],2 phòng,2 phòng,[],26,[],[],[],[],['Giấy tờ khác'],[],[],[],['Chung cư'],[],['Chưa bàn giao'],['Căn góc'],[],[],"74,8 triệu/m²"
14748,[],[],[],[],[],68 m²,136 m²,2 phòng,2 phòng,[],[],4 m,17 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"16,62 triệu/m²"
14749,[],[],[],[],175 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Giấy tờ khác'],[],[],[],['Duplex'],[],['Chưa bàn giao'],['Căn góc'],[],[],"51,43 triệu/m²"
14750,[],[],[],[],[],45 m²,[],4 phòng,4 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"151,11 triệu/m²"
14751,[],[],[],[],[],65 m2,[],[],[],[],[],5 m,13 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"35,38 triệu/m2"
14752,[],[],[],[],[],84 m2,[],[],[],[],[],6.4 m,13.6 m,['Tây Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"40,48 triệu/m2"
14753,Riva Park,[],A,[],82 m²,[],[],2 phòng,2 phòng,[],[],[],[],['Tây Bắc'],['Đông Nam'],['Đã có sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"37,8 triệu/m²"
14754,[],[],[],[],[],170 m²,1062 m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,6,[],16 m,12 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"102,94 triệu/m²"
14755,[],[],[],[],[],64 m2,[],[],[],[],[],4 m,16 m,[],[],['Giấy tờ khác'],[],['Đất nông nghiệp'],[],[],[],[],[],['Hẻm xe hơi'],[],"9,84 triệu/m2"
14756,[],[],[],[],[],60 m²,220 m²,4 phòng,5 phòng,4,[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"55,83 triệu/m²"
14757,[],[],[],[],[],42 m²,[],2 phòng,1 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"32,14 triệu/m²"
14758,Paris Hoàng Kim,[],2,[],57 m²,[],[],2 phòng,2 phòng,[],26,[],[],[],[],['Giấy tờ khác'],[],[],[],['Chung cư'],[],['Chưa bàn giao'],['Căn góc'],[],[],"74,8 triệu/m²"
14759,[],[],[],[],[],68 m²,136 m²,2 phòng,2 phòng,[],[],4 m,17 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"16,62 triệu/m²"
14760,[],[],[],[],175 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Giấy tờ khác'],[],[],[],['Duplex'],[],['Chưa bàn giao'],['Căn góc'],[],[],"51,43 triệu/m²"
14761,[],[],[],[],[],136 m²,120 m²,5 phòng,2 phòng,[],[],5 m,27 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],[],[],"172,79 triệu/m²"
14762,[],[],[],[],[],60 m²,120 m²,3 phòng,2 phòng,[],[],5 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"28,33 triệu/m²"
14763,[],[],[],[],[],56 m²,100 m²,3 phòng,2 phòng,[],[],7 m,8 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"59,82 triệu/m²"
14764,[],[],[],[],[],27 m²,50 m²,2 phòng,1 phòng,1,[],3 m,9 m,['Đông'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],['Nở hậu'],[],122.222 đ/m²
14765,[],[],[],[],[],80 m²,160 m²,3 phòng,2 phòng,1,[],5 m,16 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],[],[],9 triệu/m²
14766,[],[],[],[],[],72 m²,[],8 phòng,6 phòng,[],[],4 m,18 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"152,78 triệu/m²"
14767,[],[],[],[],[],77 m²,77 m²,3 phòng,2 phòng,[],[],35 m,22 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"33,77 triệu/m²"
14768,[],[],[],[],[],72 m²,252 m²,4 phòng,4 phòng,[],[],4 m,18 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],125 triệu/m²
14769,[],[],[],[],[],62 m²,230 m²,5 phòng,6 phòng,4,[],4.1 m,18 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],['Hẻm xe hơi'],[],"133,87 triệu/m²"
14770,[],[],[],[],[],80 m²,[],5 phòng,[],[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"87,5 triệu/m²"
14771,[],[],[],[],[],60 m2,[],[],[],[],[],4 m,15 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"6,67 triệu/m2"
14772,[],[],[],[],[],63 m²,63 m²,4 phòng,4 phòng,4,[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"115,87 triệu/m²"
14773,[],[],[],[],[],48 m²,46 m²,2 phòng,3 phòng,1,[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"48,33 triệu/m²"
14774,[],[],[],[],[],125 m2,[],[],[],[],[],10 m,13 m,['Đông Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"41,6 triệu/m2"
14775,[],[],[],[],[],60 m²,56 m²,2 phòng,2 phòng,1,[],5 m,12 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],100 triệu/m²
14776,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],51 triệu/m2
14777,[],[],[],[],[],220 m2,[],[],[],[],[],10 m,22 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"6,81 triệu/m2"
14778,[],[],[],[],[],20 m²,65 m²,4 phòng,3 phòng,3,[],2.7 m,8 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"162,5 triệu/m²"
14779,Khu dân cư An Sương,[],A,[],51 m²,[],[],1 phòng,1 phòng,[],4,[],[],['Nam'],['Bắc'],['Đã có sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"25,1 triệu/m²"
14780,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"40,5 triệu/m2"
14781,Botanica Premier,[],[],[],36 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"59,72 triệu/m²"
14782,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"1,7 tỷ/m2"
14783,[],[],[],[],[],51.6 m²,51.6 m²,3 phòng,4 phòng,3,[],4.1 m,12.6 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"82,35 triệu/m²"
14784,[],[],[],[],[],98 m²,[],3 phòng,1 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"10,1 triệu/m²"
14785,[],[],[],[],[],95 m2,[],[],[],[],[],5 m,19 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"33,68 triệu/m2"
14786,[],[],[],[],[],70 m²,70 m²,2 phòng,2 phòng,2,[],35 m,11 m,['Tây Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"53,57 triệu/m²"
14787,[],[],[],[],[],84 m²,200 m²,4 phòng,4 phòng,[],[],3.7 m,22.3 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],[],[],"130,95 triệu/m²"
14788,[],[],[],[],[],32 m²,[],2 phòng,2 phòng,1,[],4 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"65,63 triệu/m²"
14789,[],[],[],[],[],48 m²,185 m²,4 phòng,4 phòng,[],[],4 m,12 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"116,67 triệu/m²"
14790,[],[],[],[],[],26 m²,64 m²,3 phòng,2 phòng,[],[],4 m,7 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"96,15 triệu/m²"
14791,[],[],[],[],[],60 m²,60 m²,2 phòng,2 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"6,67 triệu/m²"
14792,Prosper Plaza,[],C,[],[],65 m²,[],2 phòng,2 phòng,18,[],[],[],['Đông Nam'],[],['Đang chờ sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"34,46 triệu/m²"
14793,[],[],Khu Dân Cư Đông Đúc,[],[],108 m2,[],[],[],[],[],6 m,18 m,['Đông Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"42,04 triệu/m2"
14794,[],[],[],[],[],120 m²,[],7 phòng,Nhiều hơn 6 phòng,4,[],6 m,20 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],125 triệu/m²
14795,[],[],[],[],[],80 m2,[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Nở hậu'],[],"8,88 triệu/m2"
14796,[],[],[],[],[],115.5 m2,[],[],[],[],[],4.75 m,25 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"63,48 triệu/m2"
14797,Sunrise CityView,[],[],[],38 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Officetel'],[],['Đã bàn giao'],[],[],[],"43,42 triệu/m²"
14798,[],[],[],[],[],63 m²,[],2 phòng,2 phòng,1,[],4 m,15.75 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"33,33 triệu/m²"
14799,[],[],[],[],[],100 m²,80 m²,3 phòng,3 phòng,3,[],5 m,20 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"53,5 triệu/m²"
14800,The Era Town (A1 Riverside),[],[],[],60 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"24,67 triệu/m²"
14801,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"6,8 triệu/m2"
14802,[],[],[],[],[],92 m2,[],[],[],[],[],5 m,18 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"27,5 triệu/m2"
14803,[],[],[],[],[],62 m²,[],[],[],[],[],4 m,16 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"37,1 triệu/m²"
14804,Botanica Premier,BPA - 0712,A,[],70 m²,[],[],1 phòng,1 phòng,[],7,[],[],['Đông Nam'],['Tây Bắc'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất cao cấp'],['Đã bàn giao'],[],[],[],"57,14 triệu/m²"
14805,[],[],[],[],[],53.5 m²,53.5 m²,2 phòng,1 phòng,[],[],5 m,13 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],"40,57 triệu/m²"
14806,[],[],[],[],[],66 m²,66 m²,4 phòng,5 phòng,4,[],5 m,13.5 m,['Đông'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"98,48 triệu/m²"
14807,[],[],[],[],[],21 m²,[],2 phòng,1 phòng,1,[],3 m,7 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Nở hậu'],[],"121,43 triệu/m²"
14808,[],[],[],[],[],115 m2,[],[],[],[],[],5 m,23 m,['Đông Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"38,7 triệu/m2"
14809,[],[],[],[],32 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],['Đã có sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Chưa bàn giao'],[],[],[],25 triệu/m²
14810,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"21,6 triệu/m2"
14811,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],39 triệu/m2
14812,[],[],[],[],[],37.2 m²,[],4 phòng,3 phòng,4,[],3.2 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Nở hậu'],[],"131,08 triệu/m²"
14813,[],[],[],[],[],64 m²,250 m²,4 phòng,5 phòng,4,[],4 m,16 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"98,44 triệu/m²"
14814,[],[],[],[],48.25 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Chưa bàn giao'],[],[],[],50 triệu/m²
14815,[],[],[],[],[],48 m²,[],5 phòng,5 phòng,[],[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],[],[],"78,33 triệu/m²"
14816,Dream Home Palace,[],[],[],62 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Chưa bàn giao'],[],[],[],"21,45 triệu/m²"
14817,[],[],[],[],[],95 m²,95 m²,2 phòng,1 phòng,[],[],4.2 m,22 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"33,68 triệu/m²"
14818,[],[],[],[],[],128 m2,[],[],[],[],[],6 m,21 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"62,5 triệu/m2"
14819,[],[],[],[],100 m²,[],[],5 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],[],[],[],"['Căn hộ dịch vụ, mini']",[],['Đã bàn giao'],[],[],[],142 triệu/m²
14820,[],[],[],[],[],40 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],"71,25 triệu/m²"
14821,[],[],[],[],43 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"6,28 triệu/m²"
14822,[],[],[],[],[],133 m²,133 m²,4 phòng,5 phòng,[],[],7 m,19 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],['Hẻm xe hơi'],[],"34,06 triệu/m²"
14823,[],[],[],[],[],62 m²,314 m²,4 phòng,4 phòng,4,[],3.3 m,19 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"266,13 triệu/m²"
14824,[],[],[],[],[],300 m²,300 m²,10 phòng,Nhiều hơn 6 phòng,[],[],10 m,30 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"5,17 triệu/m²"
14825,[],[],[],[],[],4275 m2,[],[],[],[],[],[],[],[],[],[],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"9,82 triệu/m2"
14826,[],[],[],[],[],110 m²,180 m²,4 phòng,3 phòng,[],[],4.8 m,23 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],['Nở hậu'],[],"7,82 triệu/m²"
14827,Fuji Residence,[],[],[],55 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"32,36 triệu/m²"
14828,[],[],[],[],140 m²,[],[],[],[],[],[],[],[],['Tây'],[],[],[],[],['Mặt bằng kinh doanh'],[],['Nội thất đầy đủ'],[],[],[],[],"4,64 triệu/m²"
14829,[],[],[],[],[],48 m²,[],1 phòng,1 phòng,1,[],4 m,12 m,['Tây'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"78,13 triệu/m²"
14830,[],[],[],[],[],164 m²,[],3 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],['Hẻm xe hơi'],[],"92,68 triệu/m²"
14831,[],[],[],[],[],1000 m²,90 m²,4 phòng,3 phòng,[],[],5 m,18 m,['Tây Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],300.000 đ/m²
14832,[],[],[],[],[],23 m²,[],3 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"82,17 triệu/m²"
14833,[],[],[],[],[],24 m²,80 m²,2 phòng,3 phòng,4,[],3 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],[],[],"145,83 triệu/m²"
14834,[],[],[],[],[],48 m²,[],3 phòng,4 phòng,3,[],51 m,93 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"142,92 triệu/m²"
